DistrictCode,DistrictName,ParentSchoolCode,ParentSchoolName,CalculatorLEAName,CalculatorRow,CalculationUnitSequence,SchoolCalculationUnitCount,CalculationUnitName,InputCategory,CalculatorValue,CalculatorBuildingTotal,CalculatorOrganizationTotal,SharedLEATotal,BuildingVsSharedDifference,OrganizationVsSharedDifference,AllocationShare,AllocationMethod,AllocationRule,ProportionalAdjustedValue,IntegerAdjustedValue,Remainder,RemainderRank,StudentsRemaining,StudentsAddedByLargestRemainder,FinalAdjustedValue
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,210,1,3,MOT Elementary,EnrollmentIntense,17,36,36,36,0,0,0.4722222222222222,Calculator category share,Largest remainder; ties by CalculationUnitSequence,17,17,0,1,0,0,17
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,210,1,3,MOT Elementary,EnrollmentK3,273,273,273,273,0,0,1,Calculator category share,Largest remainder; ties by CalculationUnitSequence,273,273,0,1,0,0,273
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,210,1,3,MOT Elementary,UnitsVocational,0,12.42,12.42,12.42,0,0,0,Calculator category share,Full-precision proportional allocation,0,,,,,0,0
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,210,1,3,MOT Elementary,UnitsVocationalDeduct,0,-6.21,-6.21,-6.21,0,0,0,Calculator category share,Full-precision proportional allocation,-0,,,,,0,-0
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,211,2,3,MOT Middle School,BasicPreK12Enrollment,14,85,85,85,0,0,0.16470588235294117,Calculator category share,Largest remainder; ties by CalculationUnitSequence,14,14,0,3,0,0,14
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,211,2,3,MOT Middle School,Enrollment4_12,216,986,986,986,0,0,0.21906693711967545,Calculator category share,Largest remainder; ties by CalculationUnitSequence,216,216,0,2,0,0,216
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,211,2,3,MOT Middle School,EnrollmentComplex,0,10,10,10,0,0,0,Calculator category share,Largest remainder; ties by CalculationUnitSequence,0,0,0,2,0,0,0
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,211,2,3,MOT Middle School,EnrollmentIntense,5,36,36,36,0,0,0.1388888888888889,Calculator category share,Largest remainder; ties by CalculationUnitSequence,5,5,0,2,0,0,5
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,211,2,3,MOT Middle School,EnrollmentK3,0,273,273,273,0,0,0,Calculator category share,Largest remainder; ties by CalculationUnitSequence,0,0,0,2,0,0,0
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,211,2,3,MOT Middle School,UnitsVocational,2.16,12.42,12.42,12.42,0,0,0.1739130434782609,Calculator category share,Full-precision proportional allocation,2.16,,,,,0,2.16
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,211,2,3,MOT Middle School,UnitsVocationalDeduct,-1.08,-6.21,-6.21,-6.21,0,0,0.1739130434782609,Calculator category share,Full-precision proportional allocation,-1.08,,,,,0,-1.08
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,212,3,3,MOT High School,BasicPreK12Enrollment,44,85,85,85,0,0,0.5176470588235295,Calculator category share,Largest remainder; ties by CalculationUnitSequence,44.00000000000001,44,7.105427357601002e-15,1,0,0,44
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,212,3,3,MOT High School,Enrollment4_12,638,986,986,986,0,0,0.6470588235294118,Calculator category share,Largest remainder; ties by CalculationUnitSequence,638,638,0,3,0,0,638
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,212,3,3,MOT High School,EnrollmentComplex,5,10,10,10,0,0,0.5,Calculator category share,Largest remainder; ties by CalculationUnitSequence,5,5,0,3,0,0,5
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,212,3,3,MOT High School,EnrollmentIntense,14,36,36,36,0,0,0.3888888888888889,Calculator category share,Largest remainder; ties by CalculationUnitSequence,14,14,0,3,0,0,14
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,212,3,3,MOT High School,EnrollmentK3,0,273,273,273,0,0,0,Calculator category share,Largest remainder; ties by CalculationUnitSequence,0,0,0,3,0,0,0
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,212,3,3,MOT High School,UnitsVocational,10.26,12.42,12.42,12.42,0,0,0.8260869565217391,Calculator category share,Full-precision proportional allocation,10.26,,,,,0,10.26
88,MOT Charter School,587,MOT Charter School,MOT_Charter_School,212,3,3,MOT High School,UnitsVocationalDeduct,-5.13,-6.21,-6.21,-6.21,0,0,0.8260869565217391,Calculator category share,Full-precision proportional allocation,-5.13,,,,,0,-5.13
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,220,1,4,Newark Elementary,BasicPreK12Enrollment,27,225,225,225,0,0,0.12,Calculator category share,Largest remainder; ties by CalculationUnitSequence,27,27,0,2,0,0,27
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,220,1,4,Newark Elementary,Enrollment4_12,0,1951,1951,1951,0,0,0,Calculator category share,Largest remainder; ties by CalculationUnitSequence,0,0,0,1,0,0,0
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,220,1,4,Newark Elementary,EnrollmentComplex,20,46,46,46,0,0,0.43478260869565216,Calculator category share,Largest remainder; ties by CalculationUnitSequence,20,20,0,1,0,0,20
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,220,1,4,Newark Elementary,EnrollmentIntense,19,59,59,59,0,0,0.3220338983050847,Calculator category share,Largest remainder; ties by CalculationUnitSequence,19,19,0,1,0,0,19
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,220,1,4,Newark Elementary,EnrollmentK3,668,875,875,875,0,0,0.7634285714285715,Calculator category share,Largest remainder; ties by CalculationUnitSequence,668,668,0,1,0,0,668
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,220,1,4,Newark Elementary,UnitsVocational,0,8.09,8.09,8.09,0,0,0,Calculator category share,Full-precision proportional allocation,0,,,,,0,0
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,220,1,4,Newark Elementary,UnitsVocationalDeduct,0,-4.05,-4.05,-4.05,0,0,0,Calculator category share,Full-precision proportional allocation,-0,,,,,0,-0
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,221,2,4,Newark Intermediate,BasicPreK12Enrollment,67,225,225,225,0,0,0.29777777777777775,Calculator category share,Largest remainder; ties by CalculationUnitSequence,67,67,0,3,0,0,67
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,221,2,4,Newark Intermediate,Enrollment4_12,434,1951,1951,1951,0,0,0.22245002562788313,Calculator category share,Largest remainder; ties by CalculationUnitSequence,434,434,0,2,0,0,434
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,221,2,4,Newark Intermediate,EnrollmentComplex,12,46,46,46,0,0,0.2608695652173913,Calculator category share,Largest remainder; ties by CalculationUnitSequence,12,12,0,2,0,0,12
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,221,2,4,Newark Intermediate,EnrollmentIntense,13,59,59,59,0,0,0.22033898305084745,Calculator category share,Largest remainder; ties by CalculationUnitSequence,13,13,0,2,0,0,13
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,221,2,4,Newark Intermediate,EnrollmentK3,207,875,875,875,0,0,0.23657142857142857,Calculator category share,Largest remainder; ties by CalculationUnitSequence,207,207,0,2,0,0,207
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,221,2,4,Newark Intermediate,UnitsVocational,0,8.09,8.09,8.09,0,0,0,Calculator category share,Full-precision proportional allocation,0,,,,,0,0
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,221,2,4,Newark Intermediate,UnitsVocationalDeduct,0,-4.05,-4.05,-4.05,0,0,0,Calculator category share,Full-precision proportional allocation,-0,,,,,0,-0
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,222,3,4,Newark Middle School,BasicPreK12Enrollment,68,225,225,225,0,0,0.3022222222222222,Calculator category share,Largest remainder; ties by CalculationUnitSequence,68,68,0,4,0,0,68
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,222,3,4,Newark Middle School,Enrollment4_12,654,1951,1951,1951,0,0,0.3352127114300359,Calculator category share,Largest remainder; ties by CalculationUnitSequence,654,654,0,3,0,0,654
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,222,3,4,Newark Middle School,EnrollmentComplex,8,46,46,46,0,0,0.17391304347826086,Calculator category share,Largest remainder; ties by CalculationUnitSequence,8,8,0,3,0,0,8
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,222,3,4,Newark Middle School,EnrollmentIntense,11,59,59,59,0,0,0.1864406779661017,Calculator category share,Largest remainder; ties by CalculationUnitSequence,11,11,0,3,0,0,11
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,222,3,4,Newark Middle School,EnrollmentK3,0,875,875,875,0,0,0,Calculator category share,Largest remainder; ties by CalculationUnitSequence,0,0,0,3,0,0,0
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,222,3,4,Newark Middle School,UnitsVocational,1.37,8.09,8.09,8.09,0,0,0.16934487021013597,Calculator category share,Full-precision proportional allocation,1.3699999999999999,,,,,0,1.3699999999999999
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,222,3,4,Newark Middle School,UnitsVocationalDeduct,-0.68,-4.05,-4.05,-4.05,0,0,0.16790123456790126,Calculator category share,Full-precision proportional allocation,-0.68,,,,,0,-0.68
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,223,4,4,Newark High School,BasicPreK12Enrollment,63,225,225,225,0,0,0.28,Calculator category share,Largest remainder; ties by CalculationUnitSequence,63.00000000000001,63,7.105427357601002e-15,1,0,0,63
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,223,4,4,Newark High School,Enrollment4_12,863,1951,1951,1951,0,0,0.442337262942081,Calculator category share,Largest remainder; ties by CalculationUnitSequence,863,863,0,4,0,0,863
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,223,4,4,Newark High School,EnrollmentComplex,6,46,46,46,0,0,0.13043478260869565,Calculator category share,Largest remainder; ties by CalculationUnitSequence,6,6,0,4,0,0,6
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,223,4,4,Newark High School,EnrollmentIntense,16,59,59,59,0,0,0.2711864406779661,Calculator category share,Largest remainder; ties by CalculationUnitSequence,16,16,0,4,0,0,16
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,223,4,4,Newark High School,EnrollmentK3,0,875,875,875,0,0,0,Calculator category share,Largest remainder; ties by CalculationUnitSequence,0,0,0,4,0,0,0
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,223,4,4,Newark High School,UnitsVocational,6.72,8.09,8.09,8.09,0,0,0.830655129789864,Calculator category share,Full-precision proportional allocation,6.72,,,,,0,6.72
89,Newark Charter School,588,Newark Charter School,Newark_Charter_School,223,4,4,Newark High School,UnitsVocationalDeduct,-3.37,-4.05,-4.05,-4.05,0,0,0.8320987654320988,Calculator category share,Full-precision proportional allocation,-3.37,,,,,0,-3.37
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,225,1,4,Odyssey Primary,BasicPreK12Enrollment,57,260,260,260,0,0,0.21923076923076923,Calculator category share,Largest remainder; ties by CalculationUnitSequence,57,57,0,1,0,0,57
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,225,1,4,Odyssey Primary,Enrollment4_12,0,1319,1319,1319,0,0,0,Calculator category share,Largest remainder; ties by CalculationUnitSequence,0,0,0,2,0,0,0
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,225,1,4,Odyssey Primary,EnrollmentComplex,5,17,17,17,0,0,0.29411764705882354,Calculator category share,Largest remainder; ties by CalculationUnitSequence,5,5,0,1,0,0,5
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,225,1,4,Odyssey Primary,EnrollmentIntense,22,56,56,56,0,0,0.39285714285714285,Calculator category share,Largest remainder; ties by CalculationUnitSequence,22,22,0,1,0,0,22
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,225,1,4,Odyssey Primary,EnrollmentK3,750,750,750,750,0,0,1,Calculator category share,Largest remainder; ties by CalculationUnitSequence,750,750,0,1,0,0,750
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,225,1,4,Odyssey Primary,UnitsVocational,0,6.24,6.24,6.24,0,0,0,Calculator category share,Full-precision proportional allocation,0,,,,,0,0
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,225,1,4,Odyssey Primary,UnitsVocationalDeduct,0,-3.12,-3.12,-3.12,0,0,0,Calculator category share,Full-precision proportional allocation,-0,,,,,0,-0
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,226,2,4,Odyssey Intermediate,BasicPreK12Enrollment,57,260,260,260,0,0,0.21923076923076923,Calculator category share,Largest remainder; ties by CalculationUnitSequence,57,57,0,2,0,0,57
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,226,2,4,Odyssey Intermediate,Enrollment4_12,349,1319,1319,1319,0,0,0.26459438968915844,Calculator category share,Largest remainder; ties by CalculationUnitSequence,349,349,0,3,0,0,349
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,226,2,4,Odyssey Intermediate,EnrollmentComplex,5,17,17,17,0,0,0.29411764705882354,Calculator category share,Largest remainder; ties by CalculationUnitSequence,5,5,0,2,0,0,5
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,226,2,4,Odyssey Intermediate,EnrollmentIntense,9,56,56,56,0,0,0.16071428571428573,Calculator category share,Largest remainder; ties by CalculationUnitSequence,9,9,0,2,0,0,9
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,226,2,4,Odyssey Intermediate,EnrollmentK3,0,750,750,750,0,0,0,Calculator category share,Largest remainder; ties by CalculationUnitSequence,0,0,0,2,0,0,0
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,226,2,4,Odyssey Intermediate,UnitsVocational,0,6.24,6.24,6.24,0,0,0,Calculator category share,Full-precision proportional allocation,0,,,,,0,0
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,226,2,4,Odyssey Intermediate,UnitsVocationalDeduct,0,-3.12,-3.12,-3.12,0,0,0,Calculator category share,Full-precision proportional allocation,-0,,,,,0,-0
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,227,3,4,Odyssey Middle School,BasicPreK12Enrollment,82,260,260,260,0,0,0.3153846153846154,Calculator category share,Largest remainder; ties by CalculationUnitSequence,82,82,0,3,0,0,82
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,227,3,4,Odyssey Middle School,Enrollment4_12,581,1319,1319,1319,0,0,0.4404852160727824,Calculator category share,Largest remainder; ties by CalculationUnitSequence,581,581,0,4,0,0,581
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,227,3,4,Odyssey Middle School,EnrollmentComplex,2,17,17,17,0,0,0.11764705882352941,Calculator category share,Largest remainder; ties by CalculationUnitSequence,2,2,0,3,0,0,2
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,227,3,4,Odyssey Middle School,EnrollmentIntense,18,56,56,56,0,0,0.32142857142857145,Calculator category share,Largest remainder; ties by CalculationUnitSequence,18,18,0,3,0,0,18
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,227,3,4,Odyssey Middle School,EnrollmentK3,0,750,750,750,0,0,0,Calculator category share,Largest remainder; ties by CalculationUnitSequence,0,0,0,3,0,0,0
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,227,3,4,Odyssey Middle School,UnitsVocational,0,6.24,6.24,6.24,0,0,0,Calculator category share,Full-precision proportional allocation,0,,,,,0,0
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,227,3,4,Odyssey Middle School,UnitsVocationalDeduct,0,-3.12,-3.12,-3.12,0,0,0,Calculator category share,Full-precision proportional allocation,-0,,,,,0,-0
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,228,4,4,Odyssey High School,BasicPreK12Enrollment,64,260,260,260,0,0,0.24615384615384617,Calculator category share,Largest remainder; ties by CalculationUnitSequence,64,64,0,4,0,0,64
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,228,4,4,Odyssey High School,Enrollment4_12,389,1319,1319,1319,0,0,0.29492039423805916,Calculator category share,Largest remainder; ties by CalculationUnitSequence,389.00000000000006,389,5.684341886080802e-14,1,0,0,389
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,228,4,4,Odyssey High School,EnrollmentComplex,5,17,17,17,0,0,0.29411764705882354,Calculator category share,Largest remainder; ties by CalculationUnitSequence,5,5,0,4,0,0,5
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,228,4,4,Odyssey High School,EnrollmentIntense,7,56,56,56,0,0,0.125,Calculator category share,Largest remainder; ties by CalculationUnitSequence,7,7,0,4,0,0,7
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,228,4,4,Odyssey High School,EnrollmentK3,0,750,750,750,0,0,0,Calculator category share,Largest remainder; ties by CalculationUnitSequence,0,0,0,4,0,0,0
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,228,4,4,Odyssey High School,UnitsVocational,6.24,6.24,6.24,6.24,0,0,1,Calculator category share,Full-precision proportional allocation,6.24,,,,,0,6.24
86,Odyssey Charter School,585,Odyssey Charter School,Odyssey_Charter_School,228,4,4,Odyssey High School,UnitsVocationalDeduct,-3.12,-3.12,-3.12,-3.12,0,0,1,Calculator category share,Full-precision proportional allocation,-3.12,,,,,0,-3.12
71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,Positive_Outcomes_Charter_School,232,1,2,Positive Middle School,BasicPreK12Enrollment,7,27,27,27,0,0,0.25925925925925924,Calculator category share,Largest remainder; ties by CalculationUnitSequence,7,7,0,1,0,0,7
71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,Positive_Outcomes_Charter_School,232,1,2,Positive Middle School,Enrollment4_12,15,50,50,50,0,0,0.3,Calculator category share,Largest remainder; ties by CalculationUnitSequence,15,15,0,1,0,0,15
71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,Positive_Outcomes_Charter_School,232,1,2,Positive Middle School,EnrollmentComplex,5,23,23,23,0,0,0.21739130434782608,Calculator category share,Largest remainder; ties by CalculationUnitSequence,5,5,0,1,0,0,5
71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,Positive_Outcomes_Charter_School,232,1,2,Positive Middle School,EnrollmentIntense,5,17,17,17,0,0,0.29411764705882354,Calculator category share,Largest remainder; ties by CalculationUnitSequence,5,5,0,1,0,0,5
71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,Positive_Outcomes_Charter_School,232,1,2,Positive Middle School,EnrollmentK3,0,0,0,0,0,0,0,Shared total is zero,Largest remainder; ties by CalculationUnitSequence,0,0,0,1,0,0,0
71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,Positive_Outcomes_Charter_School,232,1,2,Positive Middle School,UnitsVocational,0,0.64,0.64,0.64,0,0,0,Calculator category share,Full-precision proportional allocation,0,,,,,0,0
71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,Positive_Outcomes_Charter_School,232,1,2,Positive Middle School,UnitsVocationalDeduct,0,-0.32,-0.32,-0.32,0,0,0,Calculator category share,Full-precision proportional allocation,-0,,,,,0,-0
71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,Positive_Outcomes_Charter_School,233,2,2,Postive High School,BasicPreK12Enrollment,20,27,27,27,0,0,0.7407407407407407,Calculator category share,Largest remainder; ties by CalculationUnitSequence,20,20,0,2,0,0,20
71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,Positive_Outcomes_Charter_School,233,2,2,Postive High School,Enrollment4_12,35,50,50,50,0,0,0.7,Calculator category share,Largest remainder; ties by CalculationUnitSequence,35,35,0,2,0,0,35
71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,Positive_Outcomes_Charter_School,233,2,2,Postive High School,EnrollmentComplex,18,23,23,23,0,0,0.782608695652174,Calculator category share,Largest remainder; ties by CalculationUnitSequence,18,18,0,2,0,0,18
71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,Positive_Outcomes_Charter_School,233,2,2,Postive High School,EnrollmentIntense,12,17,17,17,0,0,0.7058823529411765,Calculator category share,Largest remainder; ties by CalculationUnitSequence,12,12,0,2,0,0,12
71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,Positive_Outcomes_Charter_School,233,2,2,Postive High School,EnrollmentK3,0,0,0,0,0,0,0,Shared total is zero,Largest remainder; ties by CalculationUnitSequence,0,0,0,2,0,0,0
71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,Positive_Outcomes_Charter_School,233,2,2,Postive High School,UnitsVocational,0.64,0.64,0.64,0.64,0,0,1,Calculator category share,Full-precision proportional allocation,0.64,,,,,0,0.64
71,Positive Outcomes Charter School,570,Positive Outcomes Charter School,Positive_Outcomes_Charter_School,233,2,2,Postive High School,UnitsVocationalDeduct,-0.32,-0.32,-0.32,-0.32,0,0,1,Calculator category share,Full-precision proportional allocation,-0.32,,,,,0,-0.32
87,Providence Creek Academy Charter School,586,Providence Creek Academy Charter School,Providence_Creek_Academy_Charter_School,235,1,2,Providence Primary,BasicPreK12Enrollment,52,91,91,91,0,0,0.5714285714285714,Calculator category share,Largest remainder; ties by CalculationUnitSequence,52,52,0,1,0,0,52
87,Providence Creek Academy Charter School,586,Providence Creek Academy Charter School,Providence_Creek_Academy_Charter_School,235,1,2,Providence Primary,Enrollment4_12,131,313,313,313,0,0,0.4185303514376997,Calculator category share,Largest remainder; ties by CalculationUnitSequence,131,131,0,1,0,0,131
87,Providence Creek Academy Charter School,586,Providence Creek Academy Charter School,Providence_Creek_Academy_Charter_School,235,1,2,Providence Primary,EnrollmentComplex,6,7,7,7,0,0,0.8571428571428571,Calculator category share,Largest remainder; ties by CalculationUnitSequence,6,6,0,1,0,0,6
87,Providence Creek Academy Charter School,586,Providence Creek Academy Charter School,Providence_Creek_Academy_Charter_School,235,1,2,Providence Primary,EnrollmentIntense,6,14,14,14,0,0,0.42857142857142855,Calculator category share,Largest remainder; ties by CalculationUnitSequence,6,6,0,1,0,0,6
87,Providence Creek Academy Charter School,586,Providence Creek Academy Charter School,Providence_Creek_Academy_Charter_School,235,1,2,Providence Primary,EnrollmentK3,361,361,361,361,0,0,1,Calculator category share,Largest remainder; ties by CalculationUnitSequence,361,361,0,1,0,0,361
87,Providence Creek Academy Charter School,586,Providence Creek Academy Charter School,Providence_Creek_Academy_Charter_School,235,1,2,Providence Primary,UnitsVocational,0,0.34,0.34,0.34,0,0,0,Calculator category share,Full-precision proportional allocation,0,,,,,0,0
87,Providence Creek Academy Charter School,586,Providence Creek Academy Charter School,Providence_Creek_Academy_Charter_School,235,1,2,Providence Primary,UnitsVocationalDeduct,0,-0.17,-0.17,-0.17,0,0,0,Calculator category share,Full-precision proportional allocation,-0,,,,,0,-0
87,Providence Creek Academy Charter School,586,Providence Creek Academy Charter School,Providence_Creek_Academy_Charter_School,236,2,2,Providence Junior High,BasicPreK12Enrollment,39,91,91,91,0,0,0.42857142857142855,Calculator category share,Largest remainder; ties by CalculationUnitSequence,39,39,0,2,0,0,39
87,Providence Creek Academy Charter School,586,Providence Creek Academy Charter School,Providence_Creek_Academy_Charter_School,236,2,2,Providence Junior High,Enrollment4_12,182,313,313,313,0,0,0.5814696485623003,Calculator category share,Largest remainder; ties by CalculationUnitSequence,182,182,0,2,0,0,182
87,Providence Creek Academy Charter School,586,Providence Creek Academy Charter School,Providence_Creek_Academy_Charter_School,236,2,2,Providence Junior High,EnrollmentComplex,1,7,7,7,0,0,0.14285714285714285,Calculator category share,Largest remainder; ties by CalculationUnitSequence,1,1,0,2,0,0,1
87,Providence Creek Academy Charter School,586,Providence Creek Academy Charter School,Providence_Creek_Academy_Charter_School,236,2,2,Providence Junior High,EnrollmentIntense,8,14,14,14,0,0,0.5714285714285714,Calculator category share,Largest remainder; ties by CalculationUnitSequence,8,8,0,2,0,0,8
87,Providence Creek Academy Charter School,586,Providence Creek Academy Charter School,Providence_Creek_Academy_Charter_School,236,2,2,Providence Junior High,EnrollmentK3,0,361,361,361,0,0,0,Calculator category share,Largest remainder; ties by CalculationUnitSequence,0,0,0,2,0,0,0
87,Providence Creek Academy Charter School,586,Providence Creek Academy Charter School,Providence_Creek_Academy_Charter_School,236,2,2,Providence Junior High,UnitsVocational,0.34,0.34,0.34,0.34,0,0,1,Calculator category share,Full-precision proportional allocation,0.34,,,,,0,0.34
87,Providence Creek Academy Charter School,586,Providence Creek Academy Charter School,Providence_Creek_Academy_Charter_School,236,2,2,Providence Junior High,UnitsVocationalDeduct,-0.17,-0.17,-0.17,-0.17,0,0,1,Calculator category share,Full-precision proportional allocation,-0.17,,,,,0,-0.17
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,284,1,3,SAS Primary,BasicPreK12Enrollment,25,93,93,93,0,0,0.26881720430107525,Calculator category share,Largest remainder; ties by CalculationUnitSequence,25,25,0,1,0,0,25
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,284,1,3,SAS Primary,Enrollment4_12,76,913,913,913,0,0,0.0832420591456736,Calculator category share,Largest remainder; ties by CalculationUnitSequence,76,76,0,1,0,0,76
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,284,1,3,SAS Primary,EnrollmentComplex,0,0,0,0,0,0,0,Shared total is zero,Largest remainder; ties by CalculationUnitSequence,0,0,0,1,0,0,0
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,284,1,3,SAS Primary,EnrollmentIntense,3,10,10,10,0,0,0.3,Calculator category share,Largest remainder; ties by CalculationUnitSequence,3,3,0,1,0,0,3
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,284,1,3,SAS Primary,EnrollmentK3,174,174,174,174,0,0,1,Calculator category share,Largest remainder; ties by CalculationUnitSequence,174,174,0,1,0,0,174
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,284,1,3,SAS Primary,UnitsVocational,0,3.0500000000000003,3.05,3.05,-4.440892098500626e-16,0,0,Calculator category share,Full-precision proportional allocation,0,,,,,0,0
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,284,1,3,SAS Primary,UnitsVocationalDeduct,0,-1.53,-1.53,-1.53,0,0,0,Calculator category share,Full-precision proportional allocation,-0,,,,,0,-0
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,285,2,3,SAS Junior High,BasicPreK12Enrollment,37,93,93,93,0,0,0.3978494623655914,Calculator category share,Largest remainder; ties by CalculationUnitSequence,37,37,0,2,0,0,37
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,285,2,3,SAS Junior High,Enrollment4_12,347,913,913,913,0,0,0.380065717415115,Calculator category share,Largest remainder; ties by CalculationUnitSequence,347,347,0,2,0,0,347
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,285,2,3,SAS Junior High,EnrollmentComplex,0,0,0,0,0,0,0,Shared total is zero,Largest remainder; ties by CalculationUnitSequence,0,0,0,2,0,0,0
77,Sussex Academy,576,Sussex Academy,Sussex_Academy_Charter_School,285,2,3,SAS Junior High,EnrollmentIntense,5,10,10,10,0,0,0.5,Calculator category share,Largest remainder; ties by CalculationUnitSequence,5,5,0,2,0,0,5
